sample_num,dna_sample,dna_id,soil_let,soil_stress,soil_type,microbe_type,nickel,drought,tray,pds,date.collected,date.dna,pds.8.22.2018,height.8.22.2018,leaf.num.8.22.2018,date.8.22.2018,pds.8.29.2018,height.8.29.2018,leaf.num.8.29.2018,date.8.29.2018,pds.10.22.2018,height.10.22.2018,leaf.numpds.10.22.2018,date.10.22.2018,pds.9.3.2018,height.9.3.2018,leaf.num.9.3.2018,date.9.3.2018,pds.9.10.2018,height.9.10.2018,leaf.num.9.10.2018,date.9.10.2018,pds.9.24.2018,height.9.24.2018,leaf.num.9.24.2018,date.9.24.2018,pds.9.17.2018,height.9.17.2018,leaf.num.9.17.2018,date.9.17.2018,pds.10.1.2018,height.10.1.2018,leaf.num.10.1.2018,date.10.1.2018,pds.10.8.2018,height.10.8.2018,leaf.num.10.8.2018,date.10.8.2018,pds.10.15.2018,height.10.15.2018,leaf.num.10.15.2018,date.10.15.2018,pds.11.12.2018,height.11.12.2018,leaf.num.11.12.2018,date.11.12.2018,pds.11.19.2018,height.11.19.2018,leaf.num.11.19.2018,date.11.19.2018,pds.11.26.2018,height.11.26.2018,leaf.num.11.26.2018,date.11.26.2018,sample_num_let,Analysis Date Time,ImageFileName,ImageAcqDeviceAndSoftwareInfo DateTimeModified,AnalysedRegionArea(cm2),AnalysedRegionWidth(cm),AnalysedRegionHeight(cm),Left Top Right Bottom NExclusions,DevOrder Criteria,ImgType CalibMeth TPU Units PxSizeH PxSizeV [CalFile],PxClassif,Filters,Fractal PxMin PxMax,SoilVol(m3),Length(cm),ProjArea(cm2),SurfArea(cm2),AvgDiam(mm),LenPerVol(cm/m3),RootVolume(cm3),FractalDimension,FractalDeviation,Tips,Forks,Crossings,NofNodules,NumberOfClasses,ClassBoundaries,0<.L.<=0.5000000,0.5000000<.L.<=1.0000000,1.0000000<.L.<=1.5000000,1.5000000<.L.<=2.0000000,2.0000000<.L.<=2.5000000,2.5000000<.L.<=3.0000000,3.0000000<.L.<=3.5000000,3.5000000<.L.<=4.0000000,4.0000000<.L.<=4.5000000,.L.>4.5000000,0<.SA.<=0.5000000,0.5000000<.SA.<=1.0000000,1.0000000<.SA.<=1.5000000,1.5000000<.SA.<=2.0000000,2.0000000<.SA.<=2.5000000,2.5000000<.SA.<=3.0000000,3.0000000<.SA.<=3.5000000,3.5000000<.SA.<=4.0000000,4.0000000<.SA.<=4.5000000,.SA.>4.5000000,0<.PA.<=0.5000000,0.5000000<.PA.<=1.0000000,1.0000000<.PA.<=1.5000000,1.5000000<.PA.<=2.0000000,2.0000000<.PA.<=2.5000000,2.5000000<.PA.<=3.0000000,3.0000000<.PA.<=3.5000000,3.5000000<.PA.<=4.0000000,4.0000000<.PA.<=4.5000000,.PA.>4.5000000,0<.V.<=0.5000000,0.5000000<.V.<=1.0000000,1.0000000<.V.<=1.5000000,1.5000000<.V.<=2.0000000,2.0000000<.V.<=2.5000000,2.5000000<.V.<=3.0000000,3.0000000<.V.<=3.5000000,3.5000000<.V.<=4.0000000,4.0000000<.V.<=4.5000000,.V.>4.5000000,0<.T.<=0.5000000,0.5000000<.T.<=1.0000000,1.0000000<.T.<=1.5000000,1.5000000<.T.<=2.0000000,2.0000000<.T.<=2.5000000,2.5000000<.T.<=3.0000000,3.0000000<.T.<=3.5000000,3.5000000<.T.<=4.0000000,4.0000000<.T.<=4.5000000,.T.>4.5000000
360,36D360,36,D,NS,nonserpentine,serpentine,no,no,5,4,11/17/18,2/25/19,1,6,4,8/22/18,2,5.5,7,8/29/18,3,12,15,10/22/18,2,7,8,9/3/18,2,6.5,9,9/10/18,2,7,13,9/24/18,2,7,12,9/17/18,2,7.5,15,10/1/18,3,10,14,10/8/18,3,12,16,10/15/18,4,16.5,12,11/12/18,,,,11/19/18,,,,11/26/18,360D,11/14/19 10:03,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,235.6283,12.8778,19.3548,648 396 2676 3444 12,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-187,Smooth Off Area Off LWRatio Off,Off,1,803.2773,18.6989,58.7442,0.3099,245.0971,0.185,0,0,351,1593,408,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,219.7383,20.7308,2.8836,0.8377,0.3489,0.1276,0.4321,0.0138,0,0,13.6579,4.3451,1.0846,0.4611,0.2553,0.1183,0.4386,0.0159,0,0,4.3474,1.3831,0.3453,0.1468,0.0813,0.0377,0.1396,0.0051,0,0,0.0803,0.0758,0.033,0.0203,0.0149,0.0087,0.0355,0.0015,0,0,346,5,0,0,0,0,0,0,0,0
373,156D373,156,D,NS,nonserpentine,serpentine,no,no,2,4,11/17/18,7/27/19,1,6,4,8/22/18,2,6,6,8/29/18,2,8.5,14,10/22/18,2,7,7,9/3/18,2,7,9,9/10/18,2,7,11,9/24/18,2,7,10,9/17/18,2,7,12,10/1/18,2,7,13,10/8/18,2,7,15,10/15/18,3,11,12,11/12/18,,,,11/19/18,,,,11/26/18,373D,11/7/19 11:32,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,186.9133,11.2776,19.3929,786 546 2562 3600 14,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-186,Smooth Off Area Off LWRatio Off,Off,1,691.8512,15.6559,49.1843,0.2044,209.8878,0.069,0,0,178,451,140,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,207.3383,2.2449,0.3046,0,0,0,0,0,0,0,10.7964,0.4413,0.1306,0,0,0,0,0,0,0,3.4366,0.1405,0.0416,0,0,0,0,0,0,0,0.0512,0.0071,0.0041,0,0,0,0,0,0,0,175,1,2,0,0,0,0,0,0,0
319,116D319,116,D,NS,nonserpentine,serpentine,no,no,1,2,9/4/18,4/16/19,1,6,7,8/22/18,2,7,10,8/29/18,.,.,.,10/22/18,2,7.5,10,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,,,,9/17/18,,,,10/1/18,,,,10/8/18,.,.,.,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,319D,10/3/19 10:41,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,83.0749,8.5852,12.2428,1084 540 2436 246824,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-178,Smooth Off Area Off LWRatio Off,Off,1,397.8625,12.0151,37.7467,0.2209,161.3354,0.062,0,0,125,411,161,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,157.9984,3.2382,0.027,0,0,0,0,0,0,0,8.9716,0.6291,0.0089,0,0,0,0,0,0,0,2.8558,0.2003,0.0028,0,0,0,0,0,0,0,0.0472,0.01,0.0002,0,0,0,0,0,0,0,124,1,0,0,0,0,0,0,0,0
336,19D336,19,D,NS,nonserpentine,serpentine,no,no,2,3,10/21/18,2/15/19,1,6.5,6,8/22/18,2,7,7,8/29/18,.,.,.,10/22/18,2,7,9,9/3/18,2,7.5,12,9/10/18,2,7,14,9/24/18,2,6.5,13,9/17/18,3,7.5,13,10/1/18,3,7,17,10/8/18,3,12,17,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,336D,10/17/19 10:12,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,187.9866,12.3063,18.3642,516 558 2454 345049,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-189,Smooth Off Area Off LWRatio Off,Off,1,521.8082,11.6328,36.5457,0.3811,30.4648,0.035,0,0,45,61,8,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,25.1968,5.0517,0.2163,0,0,0,0,0,0,0,2.2135,0.9949,0.0702,0,0,0,0,0,0,0,0.7046,0.3167,0.0224,0,0,0,0,0,0,0,0.017,0.016,0.0018,0,0,0,0,0,0,0,39,6,0,0,0,0,0,0,0,0
297,158D297,158,D,NS,nonserpentine,serpentine,no,no,1,6,12/15/18,8/3/19,1,6.5,6,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,145D322,145,D,NS,nonserpentine,serpentine,no,no,9,4,11/17/18,7/27/19,1,6.5,4,8/22/18,2,6.5,7,8/29/18,4,19,17,10/22/18,2,7,9,9/3/18,2,8,12,9/10/18,2,8.5,14,9/24/18,2,8.5,14,9/17/18,3,9.5,16,10/1/18,3,11,16,10/8/18,3,15.5,16,10/15/18,4,18.5,14,11/12/18,,,,11/19/18,,,,11/26/18,322D,11/5/19 11:41,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,192.8597,12.446,20.2692,608 552 2568 3744 24,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-185,Smooth Off Area Off LWRatio Off,Off,1,828.1163,19.7052,61.9056,0.294,28.3515,0.019,0,0,17,11,0,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,27.7035,0.648,0,0,0,0,0,0,0,0,2.2742,0.1177,0,0,0,0,0,0,0,0,0.7239,0.0375,0,0,0,0,0,0,0,0,0.0156,0.0018,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0
376,71D376,71,D,NS,nonserpentine,serpentine,no,no,2,3,10/21/18,3/20/19,1,7.5,6,8/22/18,2,8,9,8/29/18,.,.,.,10/22/18,2,8.5,11,9/3/18,2,8.5,11,9/10/18,2,9,18,9/24/18,2,8.5,16,9/17/18,2,9,17,10/1/18,3,8.5,18,10/8/18,3,9,22,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,376D,5/29/19 16:21,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,130.153,9.2467,16.8359,1002 984 2454 363612,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-167,Smooth Off Area Off LWRatio Off,Off,1,712.0931,29.8172,93.6736,0.25,51.6959,0.025,0,0,68,106,20,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,50.4716,1.2243,0,0,0,0,0,0,0,0,3.3124,0.2201,0,0,0,0,0,0,0,0,1.0544,0.0701,0,0,0,0,0,0,0,0,0.0206,0.0032,0,0,0,0,0,0,0,0,66,2,0,0,0,0,0,0,0,0
334,142D334,142,D,NS,nonserpentine,serpentine,no,no,2,1,12/1/18,5/15/19,.,.,.,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,1,5,,11/26/18,334D,10/8/19 10:28,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,43.6085,8.6296,6.2294,999 1224 2358 220514,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-194,Smooth Off Area Off LWRatio Off,Off,1,51.6959,1.2925,4.0604,0.2676,33.3804,0.019,0,0,42,58,10,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,31.9581,1.4232,0,0,0,0,0,0,0,0,2.2307,0.2488,0,0,0,0,0,0,0,0,0.71,0.0792,0,0,0,0,0,0,0,0,0.0148,0.0035,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0
436,4D436,4,D,NS,nonserpentine,serpentine,.,.,.,0,7/13/18,2/1/19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.3887,43.7666,0.052,0,0,65,196,25,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,35.4321,6.9866,1.1697,0.1449,0.0333,0,0,0,0,0,2.7442,1.3703,0.4136,0.085,0.0227,0,0,0,0,0,0.8735,0.4362,0.1316,0.0271,0.0072,0,0,0,0,0,0.0196,0.0223,0.0117,0.004,0.0012,0,0,0,0,0,61,3,1,0,0,0,0,0,0,0
438,16D438,16,D,NS,nonserpentine,serpentine,.,.,.,0,7/13/18,2/11/19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.2977,40.3711,0.028,0,0,38,74,12,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,38.171,2.1156,0.0456,0.0397,0,0,0,0,0,0,2.8114,0.3987,0.0155,0.019,0,0,0,0,0,0,0.8949,0.1269,0.0049,0.0061,0,0,0,0,0,0,0.0186,0.0061,0.0004,0.0007,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
437,10D437,10,D,NS,nonserpentine,serpentine,.,.,.,0,7/13/18,2/8/19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.2667,170.4969,0.095,0,0,240,871,224,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,160.3796,8.5518,1.3501,0.1253,0.0476,0,0,0,0,0,9.6722,1.7585,0.4743,0.0653,0.0314,0,0,0,0,0,3.0788,0.5597,0.151,0.0208,0.01,0,0,0,0,0,0.0562,0.0298,0.0134,0.0027,0.0016,0,0,0,0,0,237,3,0,0,0,0,0,0,0,0
390,105E390,105,E,NS+Ni,nonserpentine,serpentine,yes,no,3,4,11/17/18,4/10/19,1,4.5,4,8/22/18,2,6.5,6,8/29/18,.,.,.,10/22/18,2,7.5,7,9/3/18,2,9,10,9/10/18,2,9,15,9/24/18,2,9,12,9/17/18,2,9.5,18,10/1/18,3,10,18,10/8/18,3,12,17,10/15/18,4,19,15,11/12/18,,,,11/19/18,,,,11/26/18,390E,11/7/19 10:47,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,132.8956,12.192,14.0208,756 516 2676 2724 16,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-185,Smooth Off Area Off LWRatio Off,Off,1,873.826,22.6461,71.1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,111E399,111,E,NS+Ni,nonserpentine,serpentine,yes,no,8,4,11/17/18,4/15/19,1,5,4,8/22/18,2,5,7,8/29/18,4,14,17,10/22/18,2,8,9,9/3/18,2,8.5,11,9/10/18,2,8,15,9/24/18,2,9,13,9/17/18,3,9,16,10/1/18,3,11,17,10/8/18,3,10,18,10/15/18,4,14,14,11/12/18,,,,11/19/18,,,,11/26/18,399E,11/5/19 10:06,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,225.3172,13.208,17.5768,640 272 2720 3040 15,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-186,Smooth Off Area Off LWRatio Off,Off,1,889.7524,22.7069,71.336,0.3494,57.4917,0.055,0,0,118,256,32,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,50.5255,5.4932,1.1697,0.2425,0.0254,0,0,0,0,0,3.6222,1.1019,0.4338,0.1352,0.0163,0,0,0,0,0,1.153,0.3507,0.1381,0.043,0.0052,0,0,0,0,0,0.0237,0.0184,0.0129,0.0061,0.0008,0,0,0,0,0,114,2,2,0,0,0,0,0,0,0
404,103E404,103,E,NS+Ni,nonserpentine,serpentine,yes,no,2,4,11/17/18,4/10/19,1,5,7,8/22/18,2,5.5,9,8/29/18,3,9.5,19,10/22/18,2,6,11,9/3/18,2,6,13,9/10/18,2,6.5,17,9/24/18,2,6,15,9/17/18,2,7,16,10/1/18,3,8.5,18,10/8/18,3,9.5,19,10/15/18,4,16,16,11/12/18,,,,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,110E395,110,E,NS+Ni,nonserpentine,serpentine,yes,no,3,4,11/17/18,4/15/19,1,5.5,4,8/22/18,2,6,6,8/29/18,4,12.5,16,10/22/18,2,7.5,7,9/3/18,2,8,10,9/10/18,2,9,11,9/24/18,2,9.5,12,9/17/18,,,,10/1/18,3,10.5,14,10/8/18,3,11,15,10/15/18,4,13.5,11,11/12/18,,,,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,0.307,101.0546,0.075,0,0,173,308,55,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,94.7078,4.7809,1.2929,0.1641,0.1117,0,0,0,0,0,6.6698,0.9795,0.4771,0.0861,0.0758,0,0,0,0,0,2.1231,0.3118,0.1519,0.0274,0.0241,0,0,0,0,0,0.0417,0.0168,0.0142,0.0036,0.0041,0,0,0,0,0,169,4,0,0,0,0,0,0,0,0
396,106E396,106,E,NS+Ni,nonserpentine,serpentine,yes,no,3,4,11/17/18,4/10/19,1,5.5,5,8/22/18,2,8,7,8/29/18,.,.,.,10/22/18,2,8,8,9/3/18,2,9.5,11,9/10/18,2,9,15,9/24/18,2,9.5,12,9/17/18,,,,10/1/18,3,10,13,10/8/18,3,16,15,10/15/18,4,18.5,11,11/12/18,,,,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,109E391,109,E,NS+Ni,nonserpentine,serpentine,yes,no,3,4,11/17/18,4/15/19,1,6.5,6,8/22/18,2,8.5,7,8/29/18,.,.,.,10/22/18,2,8.5,9,9/3/18,2,9,12,9/10/18,3,9,14,9/24/18,2,9,12,9/17/18,,,,10/1/18,4,16,15,10/8/18,4,20.5,14,10/15/18,4,20,11,11/12/18,,,,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,0.2552,889.7524,0.455,0,0,716,4225,1505,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,847.702,34.5015,5.4058,1.3669,0.4308,0.1179,0,0,0,0,50.0058,7.0777,2.0601,0.745,0.309,0.0994,0,0,0,0,15.9173,2.2529,0.6557,0.2372,0.0983,0.0317,0,0,0,0,0.2803,0.1207,0.0634,0.0325,0.0177,0.0067,0,0,0,0,714,1,0,1,0,0,0,0,0,0
439,5E439,5,E,NS+Ni,nonserpentine,serpentine,.,.,.,0,7/13/18,2/1/19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.302,397.8625,0.285,0,0,502,3034,792,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,353.8114,34.0364,6.4421,2.162,0.8377,0.3574,0.0994,0,0,0,20.7536,7.2376,2.4892,1.148,0.5916,0.3066,0.1002,0,0,0,6.6061,2.3038,0.7923,0.3654,0.1883,0.0976,0.0319,0,0,0,0.1218,0.1274,0.0775,0.0489,0.0334,0.021,0.008,0,0,0,497,4,1,0,0,0,0,0,0,0
441,17E441,17,E,NS+Ni,nonserpentine,serpentine,.,.,.,0,7/13/18,2/11/19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.297,418.6632,0.29,0,0,342,3147,910,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,375.5712,35.8946,5.7964,1.2638,0.0558,0.0544,0,0,0,0,22.484,7.5106,2.1825,0.659,0.0426,0.0476,0,0,0,0,7.1569,2.3907,0.6947,0.2098,0.0136,0.0152,0,0,0,0,0.1344,0.1303,0.0662,0.0275,0.0026,0.0033,0,0,0,0,339,3,0,0,0,0,0,0,0,0
440,11E440,11,E,NS+Ni,nonserpentine,serpentine,.,.,.,0,7/13/18,2/8/19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.3112,35.6873,0.027,0,0,66,99,14,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,32.6639,2.4925,0.396,0.1361,0,0,0,0,0,0,2.2834,0.5223,0.1544,0.0779,0,0,0,0,0,0,0.7268,0.1663,0.0492,0.0248,0,0,0,0,0,0,0.0145,0.009,0.0048,0.0036,0,0,0,0,0,0,63,3,0,0,0,0,0,0,0,0
409,63F409,63,F,NS+Drought,nonserpentine,serpentine,no,yes,3,4,10/21/18,3/20/19,1,4,4,8/22/18,1,4.5,4,8/29/18,.,.,.,10/22/18,2,4.5,5,9/3/18,2,6,8,9/10/18,2,6.5,11,9/24/18,2,7,9,9/17/18,,,,10/1/18,2,7.5,15,10/8/18,3,7,15,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,409F,10/24/19 11:29,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,77.3624,9.4996,11.4046,696 920 2192 271611,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-188,Smooth Off Area Off LWRatio Off,Off,1,140.4297,3.2052,10.0695,0.2592,873.826,0.461,0,0,649,5738,2033,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,812.9239,50.2311,7.5098,2.7397,0.3125,0.0719,0,0,0,0,45.0254,10.5262,2.8141,1.4144,0.2075,0.0601,0,0,0,0,14.332,3.3506,0.8958,0.4502,0.066,0.0191,0,0,0,0,0.2475,0.1833,0.085,0.0584,0.011,0.004,0,0,0,0,647,1,1,0,0,0,0,0,0,0
425,31F425,31,F,NS+Drought,nonserpentine,serpentine,no,yes,8,4,10/21/18,2/25/19,1,4.5,4,8/22/18,2,6.5,6,8/29/18,.,.,.,10/22/18,2,7,7,9/3/18,2,8.5,11,9/10/18,2,9.5,12,9/24/18,2,8.5,11,9/17/18,2,9.5,13,10/1/18,3,9,13,10/8/18,3,7,13,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,425F,5/8/19 15:43,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,87.2475,8.941,12.7222,856 884 2260 288813,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-177,Smooth Off Area Off LWRatio Off,Off,1,279.0199,9.4015,29.5358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,91F407,91,F,NS+Drought,nonserpentine,serpentine,no,yes,8,4,10/21/18,4/8/19,1,5.5,6,8/22/18,2,6.5,10,8/29/18,.,.,.,10/22/18,2,7,11,9/3/18,2,8,15,9/10/18,2,8,19,9/24/18,2,8,17,9/17/18,3,8,20,10/1/18,3,8,18,10/8/18,3,8,18,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,0.3271,11.7789,0.01,0,0,18,28,1,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,10.9534,0.7572,0.0206,0.0477,0,0,0,0,0,0,0.8601,0.1821,0.0093,0.0228,0,0,0,0,0,0,0.2738,0.058,0.003,0.0073,0,0,0,0,0,0,0.006,0.0037,0.0003,0.0009,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0
411,64F411,64,F,NS+Drought,nonserpentine,serpentine,no,yes,3,4,10/21/18,3/20/19,1,5.5,6,8/22/18,2,8,6,8/29/18,.,.,.,10/22/18,2,8,8,9/3/18,2,9,11,9/10/18,2,8.5,16,9/24/18,2,8.5,12,9/17/18,3,9,14,10/1/18,3,10,11,10/8/18,3,9,10,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,411F,10/15/19 12:10,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,117.7103,10.8204,12.192,684 1032 2388 295216,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-181,Smooth Off Area Off LWRatio Off,Off,1,186.8465,4.6459,14.5956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,33F417,33,F,NS+Drought,nonserpentine,serpentine,no,yes,8,4,10/21/18,2/25/19,1,6,6,8/22/18,2,6,8,8/29/18,.,.,.,10/22/18,2,6.5,10,9/3/18,2,6.5,12,9/10/18,2,7.5,16,9/24/18,2,6,15,9/17/18,,,,10/1/18,3,8,17,10/8/18,4,7.5,14,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,417F,10/17/19 11:02,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,130.5121,11.1252,15.1257,636 732 2388 311426,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-181,Smooth Off Area Off LWRatio Off,Off,1,324.8341,8.3354,26.1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
