sample_num,soil_let,soil_stress,soil_type,microbe_type,nickel,drought,tray,pds,height,leaf.num,date,sample_num_let,winrhizo_date,root_length,proj_area,root_surfacearea,root_diameter,root_length_per_volume,root_volume,wet.biomass.above,dry.biomass.above,moisture.above
186,B,NS,nonserpentine,nonserpentine,no,no,6,5,.,.,12/15/18,186B,1/13/20 16:19,363.9124,7.827,24.5893,0.2151,363.9124,0.132,.,0.25,.
168,B,NS,nonserpentine,nonserpentine,no,no,2,5,.,.,12/15/18,168B,11/12/19 12:13,420.5238,9.2575,29.0832,0.2201,420.5238,0.16,.,0.2,.
110,B,NS,nonserpentine,nonserpentine,no,no,5,5,.,.,12/15/18,110B,1/22/20 13:48,444.8311,9.6767,30.4001,0.2175,444.8311,0.165,.,0.12,.
183,B,NS,nonserpentine,nonserpentine,no,no,8,5,.,.,12/15/18,183B,1/15/20 15:41,449.0914,9.7102,30.5055,0.2162,449.0914,0.165,.,0.15,.
175,B,NS,nonserpentine,nonserpentine,no,no,3,5,.,.,12/15/18,175B,1/15/20 13:54,453.0753,10.1524,31.8947,0.2241,453.0753,0.179,.,0.27,.
111,B,NS,nonserpentine,nonserpentine,no,no,2,5,.,.,12/15/18,111B,1/15/20 15:09,476.1155,9.8947,31.0851,0.2078,476.1155,0.162,.,0.12,.
148,B,NS,nonserpentine,nonserpentine,no,no,8,5,.,.,12/15/18,148B,1/27/20 15:22,494.6282,10.9332,34.3476,0.221,494.6282,0.19,.,0.23,.
161,B,NS,nonserpentine,nonserpentine,no,no,9,5,.,.,12/15/18,161B,11/12/19 11:52,551.528,12.6769,39.8258,0.2299,551.528,0.229,.,0.29,.
157,B,NS,nonserpentine,nonserpentine,no,no,1,5,.,.,12/15/18,157B,1/27/20 15:00,553.7553,12.0098,37.73,0.2169,553.7553,0.205,.,0.26,.
144,B,NS,nonserpentine,nonserpentine,no,no,5,5,.,.,12/15/18,144B,11/21/19 10:07,569.0425,11.6824,36.7013,0.2053,569.0425,0.188,1.16,0.39,0.77
97,B,NS,nonserpentine,nonserpentine,no,no,6,6,.,.,12/15/18,.,.,.,.,.,.,.,.,.,.,.
105,B,NS,nonserpentine,nonserpentine,no,no,2,6,.,.,12/15/18,.,.,.,.,.,.,.,.,.,.,.
165,B,NS,nonserpentine,nonserpentine,no,no,7,6,.,.,12/15/18,.,.,.,.,.,.,.,.,.,.,.
98,B,NS,nonserpentine,nonserpentine,no,no,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
99,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
100,B,NS,nonserpentine,nonserpentine,no,no,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
102,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
104,B,NS,nonserpentine,nonserpentine,no,no,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
108,B,NS,nonserpentine,nonserpentine,no,no,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
126,B,NS,nonserpentine,nonserpentine,no,no,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
127,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
133,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
145,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
150,B,NS,nonserpentine,nonserpentine,no,no,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
152,B,NS,nonserpentine,nonserpentine,no,no,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
159,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
164,B,NS,nonserpentine,nonserpentine,no,no,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
176,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
187,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
188,B,NS,nonserpentine,nonserpentine,no,no,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
189,B,NS,nonserpentine,nonserpentine,no,no,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
190,B,NS,nonserpentine,nonserpentine,no,no,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
247,C,S,serpentine,nonserpentine,no,no,7,1,.,.,12/1/18,247C,10/8/19 10:00,10.9991,0.3584,1.1259,0.3258,10.9991,0.009,0.001,0.001,.
223,C,S,serpentine,nonserpentine,no,no,7,1,.,.,12/1/18,223C,4/10/19 15:49,22.076,0.7307,2.2957,0.331,22.076,0.019,0.001,0.001,.
283,C,S,serpentine,nonserpentine,no,no,8,1,.,.,12/1/18,283C,10/31/19 10:49,23.6801,0.7056,2.2167,0.298,23.6801,0.017,0.001,0.001,.
241,C,S,serpentine,nonserpentine,no,no,4,1,.,.,12/1/18,241C,4/10/19 15:27,45.2106,1.358,4.2661,0.3004,45.2106,0.032,0.06,0.06,.
193,C,S,serpentine,nonserpentine,no,no,7,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
193,C,S,serpentine,nonserpentine,no,no,7,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
193,C,S,serpentine,nonserpentine,no,no,7,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
193,C,S,serpentine,nonserpentine,no,no,7,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
193,C,S,serpentine,nonserpentine,no,no,7,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
193,C,S,serpentine,nonserpentine,no,no,7,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
193,C,S,serpentine,nonserpentine,no,no,7,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
193,C,S,serpentine,nonserpentine,no,no,7,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
193,C,S,serpentine,nonserpentine,no,no,7,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
193,C,S,serpentine,nonserpentine,no,no,7,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
193,C,S,serpentine,nonserpentine,no,no,7,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
193,C,S,serpentine,nonserpentine,no,no,7,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
194,C,S,serpentine,nonserpentine,no,no,1,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
194,C,S,serpentine,nonserpentine,no,no,1,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
194,C,S,serpentine,nonserpentine,no,no,1,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
194,C,S,serpentine,nonserpentine,no,no,1,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
194,C,S,serpentine,nonserpentine,no,no,1,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
194,C,S,serpentine,nonserpentine,no,no,1,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
194,C,S,serpentine,nonserpentine,no,no,1,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
194,C,S,serpentine,nonserpentine,no,no,1,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
194,C,S,serpentine,nonserpentine,no,no,1,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
194,C,S,serpentine,nonserpentine,no,no,1,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
194,C,S,serpentine,nonserpentine,no,no,1,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
194,C,S,serpentine,nonserpentine,no,no,1,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
195,C,S,serpentine,nonserpentine,no,no,4,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
195,C,S,serpentine,nonserpentine,no,no,4,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
195,C,S,serpentine,nonserpentine,no,no,4,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
195,C,S,serpentine,nonserpentine,no,no,4,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
195,C,S,serpentine,nonserpentine,no,no,4,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
195,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
195,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
195,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
195,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
195,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
195,C,S,serpentine,nonserpentine,no,no,4,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
195,C,S,serpentine,nonserpentine,no,no,4,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
196,C,S,serpentine,nonserpentine,no,no,9,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
196,C,S,serpentine,nonserpentine,no,no,9,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
196,C,S,serpentine,nonserpentine,no,no,9,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
196,C,S,serpentine,nonserpentine,no,no,9,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
196,C,S,serpentine,nonserpentine,no,no,9,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
196,C,S,serpentine,nonserpentine,no,no,9,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
196,C,S,serpentine,nonserpentine,no,no,9,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
196,C,S,serpentine,nonserpentine,no,no,9,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
196,C,S,serpentine,nonserpentine,no,no,9,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
196,C,S,serpentine,nonserpentine,no,no,9,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
196,C,S,serpentine,nonserpentine,no,no,9,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
196,C,S,serpentine,nonserpentine,no,no,9,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
197,C,S,serpentine,nonserpentine,no,no,6,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
197,C,S,serpentine,nonserpentine,no,no,6,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
197,C,S,serpentine,nonserpentine,no,no,6,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
197,C,S,serpentine,nonserpentine,no,no,6,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
197,C,S,serpentine,nonserpentine,no,no,6,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
197,C,S,serpentine,nonserpentine,no,no,6,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
197,C,S,serpentine,nonserpentine,no,no,6,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
197,C,S,serpentine,nonserpentine,no,no,6,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
197,C,S,serpentine,nonserpentine,no,no,6,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
197,C,S,serpentine,nonserpentine,no,no,6,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
197,C,S,serpentine,nonserpentine,no,no,6,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
197,C,S,serpentine,nonserpentine,no,no,6,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
198,C,S,serpentine,nonserpentine,no,no,5,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
198,C,S,serpentine,nonserpentine,no,no,5,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
198,C,S,serpentine,nonserpentine,no,no,5,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
198,C,S,serpentine,nonserpentine,no,no,5,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
198,C,S,serpentine,nonserpentine,no,no,5,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
198,C,S,serpentine,nonserpentine,no,no,5,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
198,C,S,serpentine,nonserpentine,no,no,5,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
198,C,S,serpentine,nonserpentine,no,no,5,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
198,C,S,serpentine,nonserpentine,no,no,5,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
198,C,S,serpentine,nonserpentine,no,no,5,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
198,C,S,serpentine,nonserpentine,no,no,5,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
198,C,S,serpentine,nonserpentine,no,no,5,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
199,C,S,serpentine,nonserpentine,no,no,9,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
199,C,S,serpentine,nonserpentine,no,no,9,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
199,C,S,serpentine,nonserpentine,no,no,9,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
199,C,S,serpentine,nonserpentine,no,no,9,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
199,C,S,serpentine,nonserpentine,no,no,9,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
199,C,S,serpentine,nonserpentine,no,no,9,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
199,C,S,serpentine,nonserpentine,no,no,9,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
199,C,S,serpentine,nonserpentine,no,no,9,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
199,C,S,serpentine,nonserpentine,no,no,9,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
199,C,S,serpentine,nonserpentine,no,no,9,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
199,C,S,serpentine,nonserpentine,no,no,9,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
199,C,S,serpentine,nonserpentine,no,no,9,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
200,C,S,serpentine,nonserpentine,no,no,4,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
200,C,S,serpentine,nonserpentine,no,no,4,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
200,C,S,serpentine,nonserpentine,no,no,4,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
200,C,S,serpentine,nonserpentine,no,no,4,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
200,C,S,serpentine,nonserpentine,no,no,4,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
200,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
200,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
200,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
200,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
200,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
200,C,S,serpentine,nonserpentine,no,no,4,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
200,C,S,serpentine,nonserpentine,no,no,4,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
201,C,S,serpentine,nonserpentine,no,no,2,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
201,C,S,serpentine,nonserpentine,no,no,2,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
201,C,S,serpentine,nonserpentine,no,no,2,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
201,C,S,serpentine,nonserpentine,no,no,2,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
201,C,S,serpentine,nonserpentine,no,no,2,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
201,C,S,serpentine,nonserpentine,no,no,2,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
201,C,S,serpentine,nonserpentine,no,no,2,.,.,,10/8/18,.,.,.,.,.,.,.,.,.,.,.
201,C,S,serpentine,nonserpentine,no,no,2,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
201,C,S,serpentine,nonserpentine,no,no,2,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
201,C,S,serpentine,nonserpentine,no,no,2,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
201,C,S,serpentine,nonserpentine,no,no,2,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
201,C,S,serpentine,nonserpentine,no,no,2,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
202,C,S,serpentine,nonserpentine,no,no,6,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
202,C,S,serpentine,nonserpentine,no,no,6,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
202,C,S,serpentine,nonserpentine,no,no,6,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
202,C,S,serpentine,nonserpentine,no,no,6,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
202,C,S,serpentine,nonserpentine,no,no,6,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
202,C,S,serpentine,nonserpentine,no,no,6,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
202,C,S,serpentine,nonserpentine,no,no,6,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
202,C,S,serpentine,nonserpentine,no,no,6,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
202,C,S,serpentine,nonserpentine,no,no,6,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
202,C,S,serpentine,nonserpentine,no,no,6,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
202,C,S,serpentine,nonserpentine,no,no,6,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
202,C,S,serpentine,nonserpentine,no,no,6,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
203,C,S,serpentine,nonserpentine,no,no,8,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
203,C,S,serpentine,nonserpentine,no,no,8,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
203,C,S,serpentine,nonserpentine,no,no,8,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
203,C,S,serpentine,nonserpentine,no,no,8,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
203,C,S,serpentine,nonserpentine,no,no,8,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
203,C,S,serpentine,nonserpentine,no,no,8,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
203,C,S,serpentine,nonserpentine,no,no,8,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
203,C,S,serpentine,nonserpentine,no,no,8,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
203,C,S,serpentine,nonserpentine,no,no,8,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
203,C,S,serpentine,nonserpentine,no,no,8,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
203,C,S,serpentine,nonserpentine,no,no,8,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
203,C,S,serpentine,nonserpentine,no,no,8,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
204,C,S,serpentine,nonserpentine,no,no,8,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
204,C,S,serpentine,nonserpentine,no,no,8,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
204,C,S,serpentine,nonserpentine,no,no,8,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
204,C,S,serpentine,nonserpentine,no,no,8,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
204,C,S,serpentine,nonserpentine,no,no,8,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
204,C,S,serpentine,nonserpentine,no,no,8,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
204,C,S,serpentine,nonserpentine,no,no,8,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
204,C,S,serpentine,nonserpentine,no,no,8,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
204,C,S,serpentine,nonserpentine,no,no,8,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
204,C,S,serpentine,nonserpentine,no,no,8,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
204,C,S,serpentine,nonserpentine,no,no,8,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
204,C,S,serpentine,nonserpentine,no,no,8,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
205,C,S,serpentine,nonserpentine,no,no,7,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
205,C,S,serpentine,nonserpentine,no,no,7,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
205,C,S,serpentine,nonserpentine,no,no,7,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
205,C,S,serpentine,nonserpentine,no,no,7,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
205,C,S,serpentine,nonserpentine,no,no,7,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
205,C,S,serpentine,nonserpentine,no,no,7,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
205,C,S,serpentine,nonserpentine,no,no,7,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
205,C,S,serpentine,nonserpentine,no,no,7,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
205,C,S,serpentine,nonserpentine,no,no,7,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
205,C,S,serpentine,nonserpentine,no,no,7,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
205,C,S,serpentine,nonserpentine,no,no,7,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
205,C,S,serpentine,nonserpentine,no,no,7,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
206,C,S,serpentine,nonserpentine,no,no,7,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
206,C,S,serpentine,nonserpentine,no,no,7,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
207,C,S,serpentine,nonserpentine,no,no,3,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
207,C,S,serpentine,nonserpentine,no,no,3,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
208,C,S,serpentine,nonserpentine,no,no,1,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
208,C,S,serpentine,nonserpentine,no,no,1,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
208,C,S,serpentine,nonserpentine,no,no,1,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
208,C,S,serpentine,nonserpentine,no,no,1,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
208,C,S,serpentine,nonserpentine,no,no,1,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
208,C,S,serpentine,nonserpentine,no,no,1,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
208,C,S,serpentine,nonserpentine,no,no,1,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
208,C,S,serpentine,nonserpentine,no,no,1,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
208,C,S,serpentine,nonserpentine,no,no,1,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
209,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
209,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
209,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
210,C,S,serpentine,nonserpentine,no,no,5,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
210,C,S,serpentine,nonserpentine,no,no,5,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
210,C,S,serpentine,nonserpentine,no,no,5,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
210,C,S,serpentine,nonserpentine,no,no,5,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
210,C,S,serpentine,nonserpentine,no,no,5,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
210,C,S,serpentine,nonserpentine,no,no,5,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
210,C,S,serpentine,nonserpentine,no,no,5,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
210,C,S,serpentine,nonserpentine,no,no,5,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
210,C,S,serpentine,nonserpentine,no,no,5,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
212,C,S,serpentine,nonserpentine,no,no,6,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
212,C,S,serpentine,nonserpentine,no,no,6,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
213,C,S,serpentine,nonserpentine,no,no,4,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
213,C,S,serpentine,nonserpentine,no,no,4,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
213,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
213,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
213,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
213,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
213,C,S,serpentine,nonserpentine,no,no,4,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
213,C,S,serpentine,nonserpentine,no,no,4,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
213,C,S,serpentine,nonserpentine,no,no,4,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
214,C,S,serpentine,nonserpentine,no,no,5,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
214,C,S,serpentine,nonserpentine,no,no,5,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
215,C,S,serpentine,nonserpentine,no,no,2,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
215,C,S,serpentine,nonserpentine,no,no,2,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
